title,url,tags,score,creationDate
"Slice of 20 elements of rank1 tensor then reshaping throws ""Input to reshape is tensor with 10272 values, but requested shape requires multiple of 20""",https://stackoverflow.com/questions/70686521,<python><numpy><tensorflow><machine-learning><keras>,1,2022/1/12 18:20
Get each epoch's validation scores from GridSearchCV models,https://stackoverflow.com/questions/70681764,<python><tensorflow><keras><scikit-learn>,1,2022/1/12 12:43
Tensorflow Keras text_to_sequence return a list of lists,https://stackoverflow.com/questions/70679187,<python><tensorflow><keras><nlp><tokenize>,1,2022/1/12 9:32
Is there a differentiable alternative to K.cast?,https://stackoverflow.com/questions/70672073,<python><tensorflow><keras><loss-function>,1,2022/1/11 18:58
when to use tf.GradientTape during writing a custom loss function,https://stackoverflow.com/questions/70645170,<python><tensorflow><keras><tensorflow2.0>,0,2022/1/9 20:19
Why would a much lighter Keras model run at the same speed at inference as the much larger original model?,https://stackoverflow.com/questions/70636079,<python><tensorflow><machine-learning><keras><computer-vision>,3,2022/1/8 20:17
is keras Bidirectional LSTM when return_sequences=false equivalent to [forward pass + single step backward]?,https://stackoverflow.com/questions/70633904,<keras><lstm><bidirectional>,0,2022/1/8 15:45
Nested list after making a keras prediction,https://stackoverflow.com/questions/70623764,<python><arrays><keras><classification>,0,2022/1/7 15:46
call method in custom keras layers not covered in pytest,https://stackoverflow.com/questions/70614271,<python><tensorflow><keras><pytest>,2,2022/1/6 22:14
Imposing grammar rules manually on Sequence2Sequence keras model,https://stackoverflow.com/questions/70609250,<python><machine-learning><keras><nlp><language-translation>,0,2022/1/6 15:12
Sparse Categorical CrossEntropy causing NAN loss,https://stackoverflow.com/questions/70607355,<python><tensorflow><keras><loss-function>,1,2022/1/6 12:48
Customize ImageDataGenerator for stratified sampling on Multi-Labels,https://stackoverflow.com/questions/70579379,<python><tensorflow><keras><deep-learning>,2,2022/1/4 13:12
Is there a way to use pre-trained Embedding with Tf-Idf in tensorflow?,https://stackoverflow.com/questions/70563462,<python><tensorflow><keras><deep-learning><nlp>,0,2022/1/3 8:59
What's the output of an Embedding layer in tensorflow and what does GlobalAveragePooling1D do it?,https://stackoverflow.com/questions/70561374,<python><tensorflow><keras><neural-network>,3,2022/1/3 3:18
OpenVino converted model not returning same score values as original model (Sigmoid),https://stackoverflow.com/questions/70546922,<tensorflow><machine-learning><keras><computer-vision><openvino>,6,2022/1/1 4:12
